16.02.2020,3
17.02.2020,0
18.02.2020,0
19.02.2020,0
20.02.2020,2
21.02.2020,1
22.02.2020,0
23.02.2020,0
24.02.2020,0
25.02.2020,0
26.02.2020,0
27.02.2020,0
28.02.2020,0
29.02.2020,2
01.03.2020,2
02.03.2020,5
03.03.2020,3
04.03.2020,2
05.03.2020,1
06.03.2020,9
07.03.2020,4
08.03.2020,3
09.03.2020,4
10.03.2020,4
11.03.2020,8
12.03.2020,3
13.03.2020,7
14.03.2020,44
15.03.2020,26
16.03.2020,37
17.03.2020,58
18.03.2020,54
19.03.2020,68
20.03.2020,109
21.03.2020,89
22.03.2020,142
23.03.2020,300
24.03.2020,364
25.03.2020,320
26.03.2020,1833
27.03.2020,1162
28.03.2020,1353
29.03.2020,1825
30.03.2020,1649
31.03.2020,2833
01.04.2020,2869
02.04.2020,2726
03.04.2020,3151
04.04.2020,4079
05.04.2020,4553
06.04.2020,3268
07.04.2020,4247
08.04.2020,3172
09.04.2020,5138
10.04.2020,3612
11.04.2020,5152
12.04.2020,3896
13.04.2020,6028
14.04.2020,4425
15.04.2020,12499
16.04.2020,10983
17.04.2020,5530
18.04.2020,9626
19.04.2020,4479
20.04.2020,3141
21.04.2020,13338
22.04.2020,3468
23.04.2020,4058
24.04.2020,26850
25.04.2020,9801
26.04.2020,1776
27.04.2020,21593
28.04.2020,5717
29.04.2020,7563
30.04.2020,7113
01.05.2020,11136
02.05.2020,833
03.05.2020,18712
04.05.2020,11087
05.05.2020,14949
06.05.2020,14883
07.05.2020,6398
08.05.2020,8040
09.05.2020,15897
10.05.2020,19008
11.05.2020,6897
12.05.2020,36151
13.05.2020,15285
14.05.2020,9483
15.05.2020,11319
16.05.2020,13087
17.05.2020,8022
18.05.2020,10997
19.05.2020,6349
20.05.2020,10357
21.05.2020,13453
22.05.2020,22325
23.05.2020,44749
24.05.2020,5405
25.05.2020,13473
26.05.2020,16066
27.05.2020,11696
28.05.2020,9818
29.05.2020,22056
30.05.2020,16684
31.05.2020,65267
01.06.2020,16279
02.06.2020,31692
03.06.2020,43779
04.06.2020,24613
05.06.2020,27611
06.06.2020,13755
07.06.2020,10386
08.06.2020,12358
09.06.2020,16475
10.06.2020,20614
11.06.2020,8496
12.06.2020,26639
13.06.2020,18680
14.06.2020,8263
15.06.2020,22447
16.06.2020,14024
17.06.2020,17820
18.06.2020,11689
19.06.2020,25786
20.06.2020,17453
21.06.2020,7681
22.06.2020,22937
23.06.2020,18315
24.06.2020,21032
25.06.2020,14187
26.06.2020,17270
27.06.2020,13246
28.06.2020,12304
29.06.2020,24067
30.06.2020,27496
01.07.2020,22022
02.07.2020,27098
03.07.2020,45013
04.07.2020,25134
05.07.2020,29410
06.07.2020,35793
07.07.2020,30909
08.07.2020,38706
09.07.2020,34709
10.07.2020,34916
11.07.2020,30682
12.07.2020,27018
13.07.2020,32850
14.07.2020,51622
15.07.2020,46764
16.07.2020,34649
17.07.2020,62546
18.07.2020,34799
19.07.2020,27531
20.07.2020,48196
21.07.2020,37713
22.07.2020,57284
23.07.2020,38130
24.07.2020,49614
25.07.2020,34526
26.07.2020,28888
27.07.2020,47069
28.07.2020,51167
29.07.2020,60670
30.07.2020,41366
31.07.2020,44069
01.08.2020,36482
02.08.2020,17781
03.08.2020,67145
04.08.2020,36243
05.08.2020,59768
06.08.2020,37734
07.08.2020,41589
08.08.2020,22479
09.08.2020,26778
10.08.2020,51808
11.08.2020,40971
12.08.2020,58637
13.08.2020,31885
14.08.2020,33063
15.08.2020,26112
16.08.2020,23058
17.08.2020,51451
18.08.2020,38869
19.08.2020,52496
20.08.2020,34240
21.08.2020,33710
22.08.2020,21636
23.08.2020,19413
24.08.2020,51428
25.08.2020,37591
26.08.2020,60828
27.08.2020,35222
28.08.2020,29003
29.08.2020,33915
30.08.2020,17293
31.08.2020,31052
01.09.2020,41814
02.09.2020,51183
03.09.2020,29158
04.09.2020,61811
05.09.2020,71853
06.09.2020,19402
07.09.2020,32943
08.09.2020,38629
09.09.2020,50542
10.09.2020,34954
11.09.2020,39095
12.09.2020,33099
13.09.2020,24987
14.09.2020,53357
15.09.2020,41457
16.09.2020,52223
17.09.2020,36746
18.09.2020,37813
19.09.2020,32452
20.09.2020,26741
21.09.2020,49773
22.09.2020,47550
23.09.2020,53919
24.09.2020,39613
25.09.2020,44046
26.09.2020,44126
27.09.2020,36624
28.09.2020,49535
29.09.2020,40024
30.09.2020,51978
01.10.2020,37835
02.10.2020,41067
03.10.2020,42495
04.10.2020,30806
05.10.2020,46461
06.10.2020,41257
07.10.2020,48797
08.10.2020,42767
09.10.2020,40017
10.10.2020,26176
11.10.2020,38733
12.10.2020,56769
13.10.2020,42674
14.10.2020,53296
15.10.2020,42260
16.10.2020,76189
17.10.2020,37429
18.10.2020,25940
19.10.2020,46076
20.10.2020,43278
21.10.2020,57757
22.10.2020,54157
23.10.2020,43763
24.10.2020,44234
25.10.2020,31329
26.10.2020,61861
27.10.2020,45179
28.10.2020,56294
29.10.2020,51174
30.10.2020,42154
31.10.2020,38840
01.11.2020,41593
02.11.2020,86412
03.11.2020,48296
04.11.2020,57037
05.11.2020,49577
06.11.2020,52013
07.11.2020,51563
08.11.2020,42187
09.11.2020,69870
10.11.2020,50199
11.11.2020,48819
12.11.2020,80624
13.11.2020,62421
14.11.2020,103150
15.11.2020,45191
16.11.2020,84542
17.11.2020,70047
18.11.2020,81199
19.11.2020,78571
20.11.2020,74785
21.11.2020,89031
22.11.2020,49599
23.11.2020,97465
24.11.2020,89874
25.11.2020,170924
26.11.2020,42928
27.11.2020,100181
28.11.2020,96885
29.11.2020,66782
30.11.2020,116936
01.12.2020,112783
02.12.2020,132218
03.12.2020,102044
04.12.2020,100176
05.12.2020,131131
06.12.2020,68936
07.12.2020,128190
08.12.2020,107778
09.12.2020,142642
10.12.2020,107448
11.12.2020,179612
12.12.2020,139238
13.12.2020,81491
14.12.2020,148854
15.12.2020,139169
16.12.2020,166391
17.12.2020,123673
18.12.2020,106146
19.12.2020,153715
20.12.2020,78105
21.12.2020,182317
22.12.2020,146653
23.12.2020,160163
24.12.2020,120105
25.12.2020,39785
26.12.2020,154448
27.12.2020,86591
28.12.2020,202896
29.12.2020,151142
30.12.2020,158521
31.12.2020,130449
01.01.2021,52265
02.01.2021,187783
03.01.2021,76967
04.01.2021,301599
05.01.2021,129201
06.01.2021,166296
07.01.2021,123309
08.01.2021,120657
09.01.2021,136460
10.01.2021,92207
11.01.2021,200786
12.01.2021,138517
13.01.2021,162896
14.01.2021,141149
15.01.2021,120712
17.01.2021,204728
18.01.2021,124752
19.01.2021,238033
20.01.2021,186272
21.01.2021,136666
22.01.2021,125620
23.01.2021,111688
24.01.2021,80545
25.01.2021,209623
26.01.2021,154113
27.01.2021,179409
28.01.2021,131622
29.01.2021,133135
30.01.2021,132300
31.01.2021,76791
01.02.2021,227621
02.02.2021,124535
03.02.2021,160430
04.02.2021,129909
05.02.2021,118257
06.02.2021,125171
07.02.2021,87276
08.02.2021,159668
09.02.2021,130000
10.02.2021,191534
11.02.2021,107218
12.02.2021,115092
13.02.2021,116356
14.02.2021,72273
15.02.2021,133366
16.02.2021,124581
17.02.2021,119632
18.02.2021,109689
19.02.2021,102739
20.02.2021,97678
21.02.2021,75176
22.02.2021,142407
23.02.2021,100783
24.02.2021,131179
25.02.2021,97546
26.02.2021,100912
27.02.2021,100042
28.02.2021,62890
01.03.2021,124676
02.03.2021,89778
03.03.2021,100441
04.03.2021,92101
05.03.2021,91814
06.03.2021,92142
07.03.2021,63460
08.03.2021,113768
09.03.2021,101990
10.03.2021,92209
11.03.2021,158558
12.03.2021,101990
13.03.2021,78437
14.03.2021,61270
15.03.2021,118093
16.03.2021,55192
17.03.2021,108168
18.03.2021,78345
19.03.2021,88160
20.03.2021,74059
21.03.2021,71078
22.03.2021,92382
23.03.2021,194520
24.03.2021,94833
25.03.2021,64652
26.03.2021,80457
27.03.2021,74106
28.03.2021,62894
29.03.2021,99016
30.03.2021,78508
31.03.2021,87784
01.04.2021,82284
02.04.2021,72243
03.04.2021,69900
04.04.2021,52335
05.04.2021,77235
06.04.2021,99766
07.04.2021,86907
08.04.2021,67337
09.04.2021,74881
10.04.2021,77576
11.04.2021,57169
12.04.2021,80803
13.04.2021,66435
14.04.2021,70664
15.04.2021,75720
16.04.2021,66156
17.04.2021,69959
18.04.2021,56202
19.04.2021,82715
20.04.2021,62986
21.04.2021,72773
22.04.2021,60120
23.04.2021,60238
24.04.2021,44632
25.04.2021,40229
26.04.2021,96417
27.04.2021,46897
28.04.2021,63787
29.04.2021,57697
30.04.2021,69416
01.05.2021,68434
02.05.2021,46231
03.05.2021,86045
04.05.2021,57891
05.05.2021,69664
06.05.2021,70955
07.05.2021,69664
08.05.2021,81791
09.05.2021,34065
10.05.2021,68082
11.05.2021,51478
12.05.2021,62930
13.05.2021,47725
14.05.2021,46396
15.05.2021,47725
16.05.2021,37684
17.05.2021,66675
18.05.2021,51815
19.05.2021,46472
20.05.2021,60138
21.05.2021,41570
22.05.2021,72281
23.05.2021,31224
24.05.2021,62004
25.05.2021,43304
26.05.2021,56797
27.05.2021,41158
28.05.2021,66396
29.05.2021,52381
30.05.2021,22046
31.05.2021,23179
01.06.2021,77747
02.06.2021,46177
03.06.2021,39655
04.06.2021,30049
05.06.2021,48459
06.06.2021,19409
07.06.2021,55257
08.06.2021,43555
09.06.2021,33670
10.06.2021,-4358
11.06.2021,97835
12.06.2021,35516
13.06.2021,18607
14.06.2021,37028
15.06.2021,142205
16.06.2021,38227
17.06.2021,25234
18.06.2021,34970
19.06.2021,19077
20.06.2021,16555
21.06.2021,56489
22.06.2021,50039
23.06.2021,29589
24.06.2021,26001
25.06.2021,26013
26.06.2021,15637
27.06.2021,14510
28.06.2021,35685
29.06.2021,44909
30.06.2021,19584
01.07.2021,25795
02.07.2021,21310
03.07.2021,14634
04.07.2021,9433
05.07.2021,14806
06.07.2021,33931
07.07.2021,23340
08.07.2021,35335
09.07.2021,20159
10.07.2021,12071
11.07.2021,9197
12.07.2021,5147
13.07.2021,32680
14.07.2021,22459
15.07.2021,20936
16.07.2021,34967
17.07.2021,10759
18.07.2021,7440
19.07.2021,29849
20.07.2021,5878
21.07.2021,47148
22.07.2021,20134
23.07.2021,59
24.07.2021,29432
25.07.2021,4835
26.07.2021,8780
27.07.2021,51334
28.07.2021,33271
29.07.2021,23190
30.07.2021,25856
31.07.2021,14330
01.08.2021,7238
02.08.2021,44729
03.08.2021,39684
04.08.2021,31532
05.08.2021,18857
06.08.2021,29641
07.08.2021,17677
08.08.2021,7388
09.08.2021,64941
10.08.2021,43864
11.08.2021,40533
12.08.2021,92680
13.08.2021,33057
14.08.2021,14795
15.08.2021,9089
16.08.2021,74963
17.08.2021,63982
18.08.2021,53150
19.08.2021,50549
20.08.2021,49739
21.08.2021,24376
22.08.2021,9966
23.08.2021,99034
24.08.2021,49909
25.08.2021,61158
26.08.2021,56113
27.08.2021,55697
28.08.2021,26850
29.08.2021,14544
31.08.2021,197355
01.09.2021,119341
02.09.2021,64825
03.09.2021,68094
04.09.2021,35000
05.09.2021,16188
06.09.2021,19867
07.09.2021,113072
08.09.2021,99034
09.09.2021,126182
10.09.2021,157886
11.09.2021,37603
12.09.2021,14242
13.09.2021,65706
14.09.2021,243563
15.09.2021,96982
16.09.2021,80105
17.09.2021,88668
18.09.2021,49908
19.09.2021,21087
20.09.2021,174726
21.09.2021,156291
22.09.2021,120710
23.09.2021,88901
24.09.2021,86202
25.09.2021,45397
26.09.2021,24476
27.09.2021,68154
28.09.2021,271448
29.09.2021,116475
30.09.2021,89890
01.10.2021,96933
02.10.2021,102155
03.10.2021,20447
